id,kfold,sentiment,rf_lsa_pred
5526,0,1,0.8
5527,0,1,0.69
5528,0,1,0.645
5529,0,0,0.28
5530,0,0,0.78
5531,0,1,0.54
5532,0,0,0.445
5533,0,1,0.83
5534,0,0,0.365
5535,0,1,0.635
5536,0,1,0.885
5537,0,0,0.425
5538,0,1,0.56
5539,0,1,0.505
5540,0,0,0.29
5541,0,0,0.4
5542,0,0,0.19
5543,0,0,0.435
5544,0,1,0.63
5545,0,1,0.77
5546,0,1,0.68
5547,0,1,0.71
5548,0,1,0.67
5549,0,1,0.63
5550,0,1,0.56
5551,0,0,0.25
5552,0,0,0.36
5553,0,1,0.81
5554,0,0,0.16
5555,0,0,0.135
5556,0,1,0.71
5557,0,0,0.745
5558,0,0,0.16
5559,0,1,0.885
5560,0,1,0.71
5561,0,0,0.25
5562,0,0,0.29
5563,0,0,0.275
5564,0,0,0.605
5565,0,0,0.465
5566,0,0,0.33
5567,0,0,0.3
5568,0,1,0.48
5569,0,1,0.52
5570,0,0,0.23
5571,0,0,0.37
5572,0,0,0.26
5573,0,1,0.46
5574,0,0,0.55
5575,0,0,0.275
5576,0,0,0.14
5577,0,0,0.26
5578,0,0,0.245
5579,0,0,0.42
5580,0,1,0.675
5581,0,0,0.41
5582,0,0,0.395
5583,0,1,0.855
5584,0,1,0.71
5585,0,1,0.515
5586,0,0,0.1
5587,0,1,0.735
5588,0,0,0.36
5589,0,0,0.115
5590,0,1,0.485
5591,0,1,0.59
5592,0,1,0.56
5593,0,0,0.155
5594,0,0,0.345
5595,0,0,0.385
5596,0,0,0.24
5597,0,0,0.155
5598,0,0,0.32
5599,0,0,0.3
5600,0,0,0.265
5601,0,1,0.73
5602,0,1,0.44
5603,0,1,0.475
5604,0,1,0.89
5605,0,1,0.845
5606,0,1,0.615
5607,0,1,0.685
5608,0,0,0.415
5609,0,1,0.815
5610,0,0,0.31
5611,0,1,0.615
5612,0,0,0.465
5613,0,1,0.7
5614,0,0,0.455
5615,0,1,0.355
5616,0,1,0.375
5617,0,0,0.765
5618,0,1,0.615
5619,0,0,0.39
5620,0,1,0.66
5621,0,1,0.745
5622,0,0,0.645
5623,0,1,0.645
5624,0,1,0.78
5625,0,0,0.435
5626,0,1,0.63
5627,0,0,0.205
5628,0,0,0.13
5629,0,1,0.495
5630,0,0,0.22
5631,0,1,0.815
5632,0,0,0.4
5633,0,1,0.505
5634,0,0,0.19
5635,0,0,0.575
5636,0,0,0.51
5637,0,0,0.345
5638,0,0,0.495
5639,0,0,0.21
5640,0,1,0.905
5641,0,1,0.74
5642,0,0,0.4
5643,0,1,0.915
5644,0,1,0.8
5645,0,0,0.46
5646,0,0,0.295
5647,0,1,0.345
5648,0,0,0.2
5649,0,0,0.155
5650,0,1,0.525
5651,0,0,0.075
5652,0,0,0.255
5653,0,0,0.66
5654,0,1,0.755
5655,0,0,0.215
5656,0,1,0.315
5657,0,0,0.295
5658,0,1,0.51
5659,0,1,0.61
5660,0,1,0.715
5661,0,1,0.825
5662,0,0,0.625
5663,0,1,0.84
5664,0,1,0.555
5665,0,1,0.425
5666,0,1,0.71
5667,0,0,0.575
5668,0,1,0.88
5669,0,0,0.33
5670,0,1,0.77
5671,0,1,0.63
5672,0,1,0.9
5673,0,0,0.21
5674,0,0,0.215
5675,0,0,0.375
5676,0,0,0.34
5677,0,1,0.69
5678,0,1,0.84
5679,0,0,0.25
5680,0,0,0.075
5681,0,0,0.46
5682,0,1,0.705
5683,0,1,0.52
5684,0,1,0.755
5685,0,0,0.395
5686,0,1,0.76
5687,0,1,0.505
5688,0,0,0.4
5689,0,0,0.43
5690,0,1,0.54
5691,0,1,0.68
5692,0,0,0.275
5693,0,1,0.51
5694,0,1,0.65
5695,0,1,0.765
5696,0,0,0.505
5697,0,0,0.03
5698,0,1,0.7
5699,0,0,0.14
5700,0,1,0.715
5701,0,0,0.345
5702,0,1,0.62
5703,0,0,0.565
5704,0,1,0.575
5705,0,1,0.58
5706,0,0,0.325
5707,0,0,0.34
5708,0,0,0.21
5709,0,0,0.4
5710,0,0,0.275
5711,0,1,0.725
5712,0,0,0.255
5713,0,1,0.39
5714,0,1,0.61
5715,0,1,0.725
5716,0,0,0.22
5717,0,1,0.66
5718,0,0,0.475
5719,0,1,0.725
5720,0,1,0.63
5721,0,1,0.43
5722,0,1,0.63
5723,0,1,0.725
5724,0,1,0.67
5725,0,0,0.255
5726,0,0,0.375
5727,0,0,0.49
5728,0,0,0.325
5729,0,0,0.255
5730,0,1,0.62
5731,0,0,0.425
5732,0,0,0.165
5733,0,0,0.545
5734,0,1,0.565
5735,0,0,0.25
5736,0,0,0.395
5737,0,1,0.865
5738,0,1,0.62
5739,0,0,0.325
5740,0,1,0.635
5741,0,0,0.095
5742,0,0,0.14
5743,0,0,0.305
5744,0,1,0.44
5745,0,0,0.625
5746,0,1,0.855
5747,0,1,0.655
5748,0,0,0.595
5749,0,0,0.32
5750,0,0,0.365
5751,0,0,0.64
5752,0,0,0.155
5753,0,1,0.815
5754,0,0,0.135
5755,0,0,0.3
5756,0,0,0.695
5757,0,0,0.375
5758,0,1,0.445
5759,0,1,0.615
5760,0,1,0.71
5761,0,1,0.48
5762,0,1,0.525
5763,0,0,0.41
5764,0,1,0.56
5765,0,0,0.71
5766,0,0,0.335
5767,0,1,0.575
5768,0,0,0.215
5769,0,1,0.49
5770,0,0,0.47
5771,0,0,0.09
5772,0,0,0.555
5773,0,0,0.38
5774,0,0,0.23
5775,0,1,0.54
5776,0,1,0.8
5777,0,1,0.63
5778,0,0,0.59
5779,0,0,0.235
5780,0,0,0.23
5781,0,1,0.465
5782,0,0,0.39
5783,0,1,0.845
5784,0,0,0.32
5785,0,0,0.23
5786,0,0,0.21
5787,0,1,0.625
5788,0,1,0.515
5789,0,0,0.445
5790,0,0,0.215
5791,0,0,0.185
5792,0,0,0.495
5793,0,0,0.155
5794,0,1,0.795
5795,0,0,0.205
5796,0,1,0.895
5797,0,1,0.8
5798,0,1,0.52
5799,0,0,0.255
5800,0,0,0.2
5801,0,1,0.405
5802,0,0,0.475
5803,0,0,0.37
5804,0,1,0.5
5805,0,0,0.14
5806,0,1,0.78
5807,0,1,0.675
5808,0,1,0.535
5809,0,1,0.775
5810,0,1,0.735
5811,0,0,0.34
5812,0,0,0.19
5813,0,0,0.36
5814,0,1,0.675
5815,0,0,0.68
5816,0,0,0.48
5817,0,0,0.315
5818,0,1,0.76
5819,0,1,0.56
5820,0,1,0.485
5821,0,0,0.2
5822,0,0,0.42
5823,0,0,0.455
5824,0,1,0.8
5825,0,1,0.665
5826,0,1,0.78
5827,0,0,0.355
5828,0,1,0.29
5829,0,1,0.675
5830,0,1,0.775
5831,0,0,0.4
5832,0,1,0.75
5833,0,0,0.315
5834,0,0,0.755
5835,0,0,0.34
5836,0,1,0.64
5837,0,0,0.46
5838,0,1,0.645
5839,0,1,0.83
5840,0,0,0.805
5841,0,1,0.715
5842,0,0,0.12
5843,0,0,0.46
5844,0,0,0.325
5845,0,1,0.515
5846,0,1,0.565
5847,0,0,0.33
5848,0,0,0.31
5849,0,1,0.585
5850,0,1,0.795
5851,0,0,0.095
5852,0,0,0.285
5853,0,1,0.695
5854,0,1,0.84
5855,0,0,0.21
5856,0,1,0.565
5857,0,0,0.2
5858,0,1,0.725
5859,0,1,0.75
5860,0,0,0.29
5861,0,1,0.59
5862,0,1,0.42
5863,0,0,0.4
5864,0,0,0.22
5865,0,1,0.74
5866,0,1,0.62
5867,0,0,0.47
5868,0,1,0.595
5869,0,0,0.385
5870,0,1,0.79
5871,0,1,0.43
5872,0,1,0.795
5873,0,1,0.57
5874,0,0,0.38
5875,0,1,0.67
5876,0,1,0.595
5877,0,0,0.405
5878,0,1,0.705
5879,0,1,0.64
5880,0,0,0.255
5881,0,1,0.72
5882,0,0,0.25
5883,0,1,0.8
5884,0,1,0.27
5885,0,0,0.205
5886,0,1,0.64
5887,0,1,0.39
5888,0,0,0.47
5889,0,0,0.33
5890,0,0,0.495
5891,0,0,0.415
5892,0,1,0.545
5893,0,1,0.615
5894,0,0,0.205
5895,0,1,0.56
5896,0,0,0.29
5897,0,1,0.79
5898,0,0,0.19
5899,0,1,0.69
5900,0,1,0.555
5901,0,1,0.465
5902,0,1,0.895
5903,0,1,0.75
5904,0,1,0.935
5905,0,1,0.445
5906,0,1,0.7
5907,0,0,0.335
5908,0,0,0.49
5909,0,1,0.745
5910,0,1,0.865
5911,0,0,0.07
5912,0,0,0.385
5913,0,1,0.795
5914,0,1,0.72
5915,0,0,0.08
5916,0,1,0.47
5917,0,1,0.52
5918,0,0,0.25
5919,0,1,0.715
5920,0,0,0.435
5921,0,0,0.6
5922,0,0,0.62
5923,0,1,0.39
5924,0,0,0.195
5925,0,0,0.17
5926,0,0,0.375
5927,0,1,0.525
5928,0,1,0.575
5929,0,1,0.675
5930,0,0,0.405
5931,0,0,0.22
5932,0,1,0.685
5933,0,0,0.515
5934,0,1,0.53
5935,0,0,0.305
5936,0,0,0.8
5937,0,1,0.78
5938,0,0,0.29
5939,0,1,0.56
5940,0,0,0.325
5941,0,0,0.68
5942,0,0,0.395
5943,0,1,0.655
5944,0,1,0.665
5945,0,0,0.32
5946,0,0,0.485
5947,0,0,0.36
5948,0,0,0.6
5949,0,1,0.405
5950,0,0,0.43
5951,0,1,0.48
5952,0,0,0.335
5953,0,0,0.635
5954,0,1,0.74
5955,0,0,0.225
5956,0,1,0.52
5957,0,0,0.165
5958,0,1,0.675
5959,0,0,0.29
5960,0,0,0.29
5961,0,0,0.27
5962,0,1,0.79
5963,0,0,0.335
5964,0,1,0.555
5965,0,1,0.655
5966,0,0,0.395
5967,0,1,0.655
5968,0,1,0.73
5969,0,1,0.505
5970,0,0,0.68
5971,0,0,0.19
5972,0,1,0.425
5973,0,0,0.725
5974,0,0,0.18
5975,0,1,0.715
5976,0,0,0.225
5977,0,1,0.655
5978,0,0,0.045
5979,0,1,0.755
5980,0,1,0.665
5981,0,1,0.74
5982,0,0,0.13
5983,0,1,0.455
5984,0,1,0.69
5985,0,0,0.62
5986,0,1,0.71
5987,0,0,0.525
5988,0,0,0.425
5989,0,0,0.505
5990,0,0,0.325
5991,0,0,0.34
5992,0,0,0.415
5993,0,1,0.885
5994,0,1,0.775
5995,0,1,0.79
5996,0,0,0.41
5997,0,1,0.83
5998,0,0,0.34
5999,0,0,0.165
6000,0,0,0.44
6001,0,0,0.64
6002,0,1,0.735
6003,0,0,0.14
6004,0,0,0.235
6005,0,1,0.665
6006,0,0,0.12
6007,0,1,0.695
6008,0,1,0.925
6009,0,0,0.47
6010,0,1,0.595
6011,0,0,0.49
6012,0,1,0.815
6013,0,1,0.555
6014,0,0,0.15
6015,0,1,0.445
6016,0,1,0.715
6017,0,0,0.415
6018,0,0,0.225
6019,0,1,0.555
6020,0,0,0.465
6021,0,0,0.365
6022,0,0,0.23
6023,0,0,0.25
6024,0,0,0.135
6025,0,1,0.725
6026,0,0,0.19
6027,0,0,0.195
6028,0,0,0.355
6029,0,1,0.665
6030,0,0,0.32
6031,0,0,0.375
6032,0,1,0.66
6033,0,0,0.6
6034,0,0,0.77
6035,0,1,0.675
6036,0,1,0.725
6037,0,0,0.255
6038,0,0,0.4
6039,0,0,0.27
6040,0,1,0.485
6041,0,0,0.36
6042,0,0,0.495
6043,0,0,0.375
6044,0,0,0.525
6045,0,1,0.675
6046,0,1,0.655
6047,0,1,0.48
6048,0,1,0.615
6049,0,1,0.625
6050,0,1,0.145
6051,0,1,0.455
6052,0,1,0.55
6053,0,1,0.74
6054,0,0,0.43
6055,0,1,0.655
6056,0,0,0.17
6057,0,0,0.295
6058,0,1,0.265
6059,0,0,0.6
6060,0,0,0.4
6061,0,1,0.425
6062,0,0,0.51
6063,0,1,0.585
6064,0,1,0.5
6065,0,1,0.565
6066,0,0,0.34
6067,0,0,0.355
6068,0,0,0.38
6069,0,0,0.36
6070,0,0,0.255
6071,0,1,0.855
6072,0,0,0.225
6073,0,1,0.8
6074,0,1,0.705
6075,0,1,0.82
6076,0,1,0.48
6077,0,0,0.475
6078,0,0,0.23
6079,0,0,0.415
6080,0,1,0.615
6081,0,1,0.455
6082,0,0,0.31
6083,0,0,0.415
6084,0,1,0.47
6085,0,0,0.12
6086,0,0,0.57
6087,0,1,0.705
6088,0,1,0.555
6089,0,1,0.85
6090,0,1,0.785
6091,0,1,0.715
6092,0,1,0.84
6093,0,0,0.59
6094,0,1,0.77
6095,0,0,0.505
6096,0,1,0.78
6097,0,1,0.62
6098,0,1,0.62
6099,0,0,0.27
6100,0,0,0.415
6101,0,0,0.425
6102,0,0,0.31
6103,0,0,0.475
6104,0,1,0.59
6105,0,0,0.18
6106,0,0,0.16
6107,0,1,0.78
6108,0,0,0.28
6109,0,0,0.28
6110,0,0,0.52
6111,0,0,0.145
6112,0,0,0.465
6113,0,0,0.415
6114,0,1,0.475
6115,0,1,0.7
6116,0,0,0.3
6117,0,0,0.42
6118,0,1,0.685
6119,0,0,0.185
6120,0,1,0.62
6121,0,1,0.85
6122,0,1,0.86
6123,0,1,0.57
6124,0,0,0.68
6125,0,0,0.72
6126,0,1,0.42
6127,0,1,0.7
6128,0,0,0.34
6129,0,0,0.605
6130,0,1,0.665
6131,0,1,0.75
6132,0,0,0.42
6133,0,1,0.815
6134,0,1,0.595
6135,0,0,0.375
6136,0,0,0.345
6137,0,0,0.485
6138,0,0,0.23
6139,0,1,0.655
6140,0,1,0.635
6141,0,1,0.645
6142,0,0,0.125
6143,0,1,0.67
6144,0,0,0.47
6145,0,0,0.455
6146,0,1,0.64
6147,0,0,0.38
6148,0,1,0.61
6149,0,1,0.7
6150,0,1,0.39
6151,0,1,0.42
6152,0,0,0.505
6153,0,0,0.56
6154,0,0,0.345
6155,0,1,0.465
6156,0,1,0.645
6157,0,1,0.63
6158,0,1,0.475
6159,0,0,0.21
6160,0,0,0.275
6161,0,1,0.65
6162,0,1,0.88
6163,0,1,0.665
6164,0,0,0.59
6165,0,1,0.65
6166,0,0,0.445
6167,0,1,0.375
6168,0,0,0.22
6169,0,0,0.215
6170,0,1,0.76
6171,0,1,0.53
6172,0,1,0.55
6173,0,0,0.365
6174,0,0,0.25
6175,0,0,0.555
6176,0,0,0.295
6177,0,1,0.85
6178,0,0,0.275
6179,0,0,0.365
6180,0,1,0.56
6181,0,1,0.785
6182,0,1,0.485
6183,0,1,0.595
6184,0,1,0.42
6185,0,0,0.25
6186,0,0,0.36
6187,0,0,0.48
6188,0,0,0.285
6189,0,0,0.155
6190,0,0,0.5
6191,0,0,0.455
6192,0,0,0.49
6193,0,1,0.57
6194,0,0,0.25
6195,0,0,0.395
6196,0,1,0.595
6197,0,1,0.77
6198,0,0,0.3
6199,0,1,0.72
6200,0,0,0.645
6201,0,1,0.865
6202,0,0,0.425
6203,0,0,0.31
6204,0,1,0.475
6205,0,1,0.69
6206,0,1,0.73
6207,0,0,0.59
6208,0,0,0.29
6209,0,1,0.685
6210,0,0,0.19
6211,0,0,0.355
6212,0,1,0.4
6213,0,0,0.425
6214,0,0,0.34
6215,0,1,0.81
6216,0,1,0.545
6217,0,1,0.875
6218,0,0,0.375
6219,0,0,0.275
6220,0,0,0.465
6221,0,1,0.7
6222,0,1,0.42
6223,0,1,0.76
6224,0,0,0.115
6225,0,0,0.385
6226,0,1,0.7
6227,0,1,0.33
6228,0,1,0.46
6229,0,1,0.405
6230,0,1,0.5
6231,0,1,0.5
6232,0,0,0.655
6233,0,0,0.595
6234,0,0,0.385
6235,0,0,0.505
6236,0,0,0.325
6237,0,1,0.465
6238,0,1,0.77
6239,0,0,0.14
6240,0,0,0.225
6241,0,1,0.74
6242,0,0,0.445
6243,0,1,0.805
6244,0,0,0.34
6245,0,1,0.8
6246,0,0,0.43
6247,0,1,0.62
6248,0,0,0.53
6249,0,1,0.545
6250,0,1,0.48
6251,0,1,0.205
6252,0,0,0.52
6253,0,0,0.175
6254,0,0,0.535
6255,0,1,0.39
6256,0,0,0.43
6257,0,0,0.335
6258,0,0,0.595
6259,0,1,0.68
6260,0,0,0.645
6261,0,0,0.18
6262,0,0,0.16
6263,0,0,0.24
6264,0,0,0.895
6265,0,0,0.67
6266,0,1,0.76
6267,0,1,0.585
6268,0,1,0.615
6269,0,1,0.475
6270,0,1,0.49
6271,0,0,0.465
6272,0,0,0.485
6273,0,0,0.27
6274,0,0,0.49
6275,0,0,0.43
6276,0,0,0.34
6277,0,1,0.665
6278,0,1,0.635
6279,0,0,0.225
6280,0,1,0.565
6281,0,1,0.855
6282,0,0,0.35
6283,0,0,0.16
6284,0,1,0.655
6285,0,0,0.23
6286,0,1,0.615
6287,0,0,0.685
6288,0,1,0.76
6289,0,1,0.85
6290,0,0,0.28
6291,0,1,0.775
6292,0,0,0.525
6293,0,1,0.73
6294,0,1,0.605
6295,0,0,0.34
6296,0,0,0.665
6297,0,1,0.805
6298,0,0,0.32
6299,0,1,0.5
6300,0,1,0.565
6301,0,0,0.29
6302,0,0,0.63
6303,0,1,0.69
6304,0,1,0.855
6305,0,1,0.61
6306,0,0,0.515
6307,0,0,0.36
6308,0,1,0.48
6309,0,0,0.36
6310,0,0,0.52
6311,0,1,0.57
6312,0,1,0.705
6313,0,1,0.745
6314,0,0,0.25
6315,0,0,0.445
6316,0,1,0.75
6317,0,0,0.435
6318,0,0,0.43
6319,0,1,0.78
6320,0,1,0.81
6321,0,0,0.145
6322,0,1,0.69
6323,0,0,0.575
6324,0,1,0.465
6325,0,0,0.29
6326,0,0,0.205
6327,0,0,0.185
6328,0,1,0.525
6329,0,0,0.19
6330,0,1,0.55
6331,0,1,0.645
6332,0,0,0.165
6333,0,0,0.3
6334,0,0,0.295
6335,0,0,0.205
6336,0,0,0.695
6337,0,0,0.425
6338,0,1,0.71
6339,0,1,0.485
6340,0,0,0.135
6341,0,1,0.63
6342,0,0,0.355
6343,0,1,0.735
6344,0,0,0.74
6345,0,0,0.12
6346,0,0,0.305
6347,0,0,0.24
6348,0,0,0.475
6349,0,0,0.59
6350,0,0,0.355
6351,0,0,0.55
6352,0,1,0.465
6353,0,0,0.27
6354,0,1,0.805
6355,0,1,0.71
6356,0,0,0.34
6357,0,0,0.245
6358,0,0,0.195
6359,0,1,0.75
6360,0,1,0.58
6361,0,0,0.05
6362,0,1,0.56
6363,0,0,0.06
6364,0,1,0.405
6365,0,1,0.39
6366,0,1,0.455
6367,0,0,0.41
6368,0,1,0.72
6369,0,1,0.54
6370,0,1,0.515
6371,0,1,0.43
6372,0,1,0.565
6373,0,0,0.895
6374,0,0,0.46
6375,0,1,0.945
6376,0,1,0.79
6377,0,0,0.34
6378,0,0,0.415
6379,0,1,0.705
6380,0,0,0.38
6381,0,0,0.625
6382,0,0,0.315
6383,0,0,0.22
6384,0,0,0.185
6385,0,0,0.315
6386,0,1,0.54
6387,0,0,0.43
6388,0,0,0.47
6389,0,1,0.775
6390,0,0,0.365
6391,0,0,0.595
6392,0,0,0.4
6393,0,1,0.755
6394,0,0,0.345
6395,0,1,0.365
6396,0,0,0.135
6397,0,1,0.73
6398,0,1,0.695
6399,0,1,0.42
6400,0,0,0.52
6401,0,0,0.355
6402,0,0,0.185
6403,0,1,0.65
6404,0,0,0.3
6405,0,0,0.17
6406,0,1,0.855
6407,0,0,0.205
6408,0,1,0.63
6409,0,1,0.615
6410,0,0,0.395
6411,0,0,0.46
6412,0,1,0.595
6413,0,1,0.63
6414,0,1,0.775
6415,0,0,0.28
6416,0,1,0.585
6417,0,1,0.715
6418,0,1,0.61
6419,0,1,0.55
6420,0,0,0.28
6421,0,0,0.43
6422,0,1,0.51
6423,0,1,0.78
6424,0,1,0.695
6425,0,1,0.535
6426,0,0,0.265
6427,0,1,0.365
6428,0,0,0.285
6429,0,1,0.66
6430,0,1,0.465
6431,0,1,0.705
6432,0,1,0.585
6433,0,1,0.765
6434,0,0,0.335
6435,0,0,0.315
6436,0,1,0.455
6437,0,1,0.72
6438,0,0,0.235
6439,0,0,0.195
6440,0,1,0.66
6441,0,1,0.715
6442,0,0,0.41
6443,0,0,0.43
6444,0,1,0.785
6445,0,1,0.82
6446,0,0,0.27
6447,0,0,0.535
6448,0,1,0.62
6449,0,1,0.69
6450,0,0,0.195
6451,0,1,0.435
6452,0,0,0.38
6453,0,1,0.34
6454,0,1,0.46
6455,0,1,0.6
6456,0,0,0.47
6457,0,0,0.35
6458,0,1,0.675
6459,0,1,0.33
6460,0,1,0.705
6461,0,1,0.72
6462,0,1,0.37
6463,0,1,0.575
6464,0,1,0.48
6465,0,1,0.715
6466,0,1,0.835
6467,0,1,0.485
6468,0,1,0.495
6469,0,0,0.34
6470,0,0,0.185
6471,0,1,0.72
6472,0,0,0.175
6473,0,0,0.675
6474,0,0,0.43
6475,0,0,0.585
6476,0,1,0.365
6477,0,0,0.37
6478,0,1,0.73
6479,0,0,0.43
6480,0,0,0.15
6481,0,1,0.32
6482,0,1,0.51
6483,0,0,0.39
6484,0,0,0.555
6485,0,0,0.495
6486,0,0,0.47
6487,0,1,0.37
6488,0,0,0.505
6489,0,0,0.365
6490,0,1,0.77
6491,0,1,0.68
6492,0,0,0.31
6493,0,1,0.93
6494,0,1,0.45
6495,0,1,0.765
6496,0,0,0.305
6497,0,1,0.455
6498,0,1,0.64
6499,0,0,0.46
6500,0,0,0.39
6501,0,0,0.365
6502,0,0,0.53
6503,0,0,0.32
6504,0,1,0.655
6505,0,1,0.61
6506,0,1,0.8
6507,0,0,0.505
6508,0,1,0.535
6509,0,0,0.575
6510,0,0,0.325
6511,0,1,0.78
6512,0,1,0.825
6513,0,0,0.31
6514,0,0,0.16
6515,0,1,0.85
6516,0,1,0.275
6517,0,1,0.74
6518,0,1,0.41
6519,0,1,0.64
6520,0,0,0.355
6521,0,1,0.61
6522,0,0,0.205
6523,0,1,0.52
6524,0,1,0.54
6525,0,0,0.585
6526,0,0,0.12
6527,0,1,0.525
6528,0,0,0.42
6529,0,1,0.59
6530,0,0,0.45
6531,0,0,0.335
6532,0,0,0.28
6533,0,1,0.545
6534,0,1,0.615
6535,0,0,0.175
6536,0,1,0.38
6537,0,0,0.33
6538,0,0,0.715
6539,0,1,0.76
6540,0,0,0.47
6541,0,0,0.5
6542,0,1,0.485
6543,0,0,0.46
6544,0,0,0.33
6545,0,0,0.48
6546,0,1,0.535
6547,0,0,0.35
6548,0,0,0.265
6549,0,1,0.605
6550,0,1,0.61
6551,0,1,0.775
6552,0,1,0.56
6553,0,1,0.775
6554,0,1,0.52
6555,0,1,0.705
6556,0,0,0.73
6557,0,1,0.585
6558,0,0,0.235
6559,0,0,0.305
6560,0,1,0.615
6561,0,1,0.545
6562,0,0,0.215
6563,0,0,0.275
6564,0,1,0.695
6565,0,1,0.91
6566,0,1,0.73
6567,0,0,0.605
6568,0,1,0.81
6569,0,1,0.7
6570,0,0,0.31
6571,0,1,0.675
6572,0,1,0.73
6573,0,0,0.07
6574,0,1,0.525
6575,0,0,0.155
6576,0,0,0.18
6577,0,0,0.225
6578,0,1,0.585
6579,0,0,0.28
6580,0,0,0.575
6581,0,1,0.85
6582,0,1,0.55
6583,0,1,0.72
6584,0,0,0.755
6585,0,1,0.82
6586,0,1,0.605
6587,0,0,0.385
6588,0,1,0.54
6589,0,1,0.68
6590,0,0,0.51
6591,0,1,0.58
6592,0,0,0.275
6593,0,0,0.335
6594,0,0,0.385
6595,0,0,0.745
6596,0,1,0.7
6597,0,0,0.395
6598,0,0,0.23
6599,0,0,0.275
6600,0,0,0.56
6601,0,0,0.175
6602,0,0,0.505
6603,0,0,0.415
6604,0,0,0.455
6605,0,1,0.5
6606,0,1,0.79
6607,0,0,0.16
6608,0,1,0.81
6609,0,1,0.495
6610,0,0,0.63
6611,0,0,0.215
6612,0,0,0.225
6613,0,0,0.295
6614,0,1,0.515
6615,0,0,0.52
6616,0,0,0.35
6617,0,0,0.545
6618,0,1,0.55
6619,0,1,0.775
6620,0,0,0.295
6621,0,0,0.16
6622,0,1,0.62
6623,0,0,0.36
6624,0,1,0.445
6625,0,0,0.08
6626,0,0,0.305
6627,0,0,0.2
6628,0,1,0.32
6629,0,1,0.51
6630,0,1,0.61
6631,0,1,0.65
6632,0,1,0.72
6633,0,1,0.525
6634,0,1,0.6
6635,0,0,0.195
6636,0,1,0.61
6637,0,0,0.53
6638,0,0,0.205
6639,0,0,0.44
6640,0,1,0.59
6641,0,1,0.69
6642,0,0,0.11
6643,0,0,0.585
6644,0,0,0.325
6645,0,0,0.43
6646,0,0,0.46
6647,0,0,0.515
6648,0,0,0.485
6649,0,0,0.42
6650,0,0,0.43
6651,0,0,0.615
6652,0,0,0.405
6653,0,1,0.665
6654,0,1,0.745
6655,0,0,0.565
6656,0,1,0.67
6657,0,0,0.43
6658,0,0,0.275
6659,0,1,0.7
6660,0,0,0.345
6661,0,0,0.445
6662,0,1,0.69
6663,0,1,0.495
6664,0,0,0.345
6665,0,1,0.43
6666,0,0,0.515
6667,0,0,0.375
6668,0,0,0.135
6669,0,0,0.34
6670,0,1,0.365
6671,0,0,0.445
6672,0,0,0.265
6673,0,0,0.39
6674,0,0,0.485
6675,0,0,0.34
6676,0,1,0.91
6677,0,0,0.33
6678,0,0,0.105
6679,0,0,0.38
6680,0,1,0.46
6681,0,1,0.525
6682,0,1,0.705
6683,0,1,0.535
6684,0,1,0.725
6685,0,1,0.37
6686,0,0,0.42
6687,0,1,0.67
6688,0,0,0.26
6689,0,0,0.375
6690,0,1,0.51
6691,0,1,0.54
6692,0,1,0.33
6693,0,0,0.655
6694,0,0,0.2
6695,0,0,0.22
6696,0,0,0.4
6697,0,1,0.655
6698,0,0,0.075
6699,0,0,0.66
6700,0,1,0.55
6701,0,0,0.34
6702,0,1,0.64
6703,0,1,0.705
6704,0,1,0.765
6705,0,1,0.95
6706,0,1,0.61
6707,0,1,0.59
6708,0,0,0.535
6709,0,0,0.09
6710,0,0,0.445
6711,0,1,0.77
6712,0,0,0.34
6713,0,0,0.52
6714,0,0,0.245
6715,0,0,0.655
6716,0,0,0.345
6717,0,1,0.38
6718,0,1,0.895
6719,0,0,0.195
6720,0,1,0.495
6721,0,1,0.455
6722,0,1,0.57
6723,0,1,0.46
6724,0,0,0.385
6725,0,0,0.575
6726,0,1,0.69
6727,0,0,0.355
6728,0,1,0.67
6729,0,1,0.505
6730,0,0,0.315
6731,0,0,0.195
6732,0,1,0.705
6733,0,1,0.715
6734,0,1,0.69
6735,0,1,0.68
6736,0,1,0.65
6737,0,0,0.245
6738,0,0,0.245
6739,0,1,0.585
6740,0,0,0.48
6741,0,1,0.48
6742,0,0,0.155
6743,0,0,0.22
6744,0,1,0.51
6745,0,1,0.695
6746,0,1,0.81
6747,0,0,0.625
6748,0,0,0.33
6749,0,0,0.3
6750,0,0,0.135
6751,0,1,0.74
6752,0,0,0.28
6753,0,0,0.035
6754,0,0,0.315
6755,0,1,0.86
6756,0,1,0.67
6757,0,1,0.63
6758,0,1,0.39
6759,0,1,0.605
6760,0,1,0.595
6761,0,1,0.41
6762,0,1,0.665
6763,0,1,0.72
6764,0,0,0.495
6765,0,0,0.37
6766,0,0,0.615
6767,0,0,0.4
6768,0,0,0.235
6769,0,1,0.795
6770,0,1,0.51
6771,0,0,0.63
6772,0,0,0.3
6773,0,1,0.695
6774,0,0,0.71
6775,0,0,0.395
6776,0,1,0.81
6777,0,1,0.66
6778,0,1,0.57
6779,0,0,0.535
6780,0,0,0.41
6781,0,1,0.54
6782,0,1,0.635
6783,0,1,0.785
6784,0,1,0.755
6785,0,0,0.225
6786,0,1,0.695
6787,0,0,0.385
6788,0,1,0.545
6789,0,1,0.53
6790,0,1,0.61
6791,0,0,0.42
6792,0,1,0.505
6793,0,0,0.3
6794,0,0,0.415
6795,0,1,0.6
